,1. open,2. high,3. low,4. close,5. volume,MA_3,MA_7,STD_3,STD_7,%_change
2025-10-02,1161.5,1163.33,1134.0,1162.53,4685467.0,1177.45,1194.5085714285717,19.05872241258494,19.485238368718093,-0.007148347425057766
2025-10-03,1165.0,1168.0,1143.22,1153.32,3137365.0,1162.25,1187.2757142857142,8.793344073783103,24.218468749519804,-0.007922376196743297
2025-10-06,1160.37,1163.58,1145.45,1163.31,2968596.0,1159.72,1180.857142857143,5.556266732251985,23.68428854345328,0.008661949849131156
2025-10-07,1177.79,1201.365,1177.46,1191.06,3309094.0,1169.23,1178.064285714286,19.554071187350065,20.53427448368834,0.023854346648786606
2025-10-08,1197.11,1217.39,1192.0,1214.25,2851353.0,1189.54,1179.1842857142858,25.503993804892787,22.4613897292989,0.01947005188655493
2025-10-09,1214.25,1237.5,1211.82,1231.07,2824077.0,1212.1266666666668,1183.777142857143,20.089336308932765,29.388355808770374,0.013852172122709394
2025-10-10,1229.0,1247.0,1219.1,1220.08,4279776.0,1221.8,1190.802857142857,8.540895737573386,31.59273319097652,-0.00892719341710868
2025-10-13,1221.35,1231.12,1206.81,1219.03,2460783.0,1223.3933333333332,1198.8742857142856,6.668885464111465,30.35892557230597,-0.0008605993049635163
2025-10-14,1214.75,1224.2899,1203.1,1215.35,2362446.0,1218.1533333333332,1207.7357142857143,2.4838746613752334,23.009302363134807,-0.0030187936310017704
2025-10-15,1213.01,1219.62,1201.61,1203.29,2025194.0,1212.5566666666666,1213.4471428571428,8.233403508477265,12.873392086377164,-0.009923067429135624
2025-10-16,1212.15,1216.71,1176.0,1183.59,2832619.0,1200.743333333333,1212.3799999999999,16.03242131848382,15.147269280855186,-0.01637178070124412
2025-10-17,1183.6,1203.12,1178.95,1199.36,2957101.0,1195.4133333333332,1210.2528571428572,10.426151415232816,15.869199427704585,0.013323870597081733
2025-10-20,1207.875,1247.76,1206.9,1238.56,3986235.0,1207.1699999999998,1211.322857142857,28.304987193073508,17.658404716817667,0.03268409818569906
2025-10-21,1242.83,1248.5999,1231.76,1241.35,6508234.0,1226.4233333333334,1214.3614285714284,23.479012614107823,20.941294474931368,0.002252615941092939
2025-10-22,1142.9,1157.6,1112.51,1116.37,14789025.0,1198.76,1199.695714285714,71.36546854046455,42.24170366558952,-0.10068071051677607
2025-10-23,1126.9,1127.8285,1099.73,1113.59,6849722.0,1157.1033333333332,1185.1585714285713,72.97299317784129,52.274925292014906,-0.0024902138179994093
2025-10-24,1111.0,1114.51,1094.41,1094.69,6028025.0,1108.2166666666665,1169.6442857142858,11.796615333779853,61.32830935686574,-0.01697213516644358
